Product ID,Product Name,Catalogue price,Supplier price,CategoryID
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,11899,8567,C0014
TEC-PH-10001128,Motorola Droid Maxx,14999,10799,C0014
TEC-PH-10001198,Avaya 4621SW VoIP phone,7394,5250,C0014
TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,12699,9397,C0014
TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,14999,10799,C0014
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",2095,1508,C0014
TEC-PH-10001305,Panasonic KX TS208W Corded phone,4899,3527,C0014
TEC-PH-10001336,Digium D40 VoIP phone,12899,9158,C0014
TEC-PH-10001363,Apple iPhone 5S,56999,39899,C0014
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,7999,5759,C0014
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,10257,7487,C0014
TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,4999,4799,C0014
TEC-PH-10001459,Samsung Galaxy Mega 6.3,41999,31079,C0014
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,18202,12741,C0014
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,29995,21896,C0014
TEC-PH-10001527,Plantronics MX500i Earset,4295,4166,C0014
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,34099,25574,C0014
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,1699,1257,C0014
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,1196,861,C0014
TEC-PH-10001557,Pyle PMP37LED,9599,7007,C0014
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,40494,28751,C0014
TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,13497,9853,C0014
TEC-PH-10001615,AT&T CL82213,2899,2058,C0014
TEC-PH-10001619,LG G3,19598,13915,C0014
TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",2999,2159,C0014
TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,6598,4817,C0014
TEC-PH-10001750,Samsung Rugby III,6598,4817,C0014
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,19900,10547,C0014
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,61999,43399,C0014
TEC-PH-10001809,Panasonic KX T7736-B Digital phone,14994,11246,C0014
TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,35800,26133,C0014
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,4498,2339,C0014
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,15799,8215,C0014
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,6123,4592,C0014
TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,13898,10007,C0014
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,6998,5249,C0014
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,14595,10216,C0014
TEC-PH-10001949,Cisco SPA 501G IP Phone,8894,6582,C0014
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,28482,21076,C0014
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,2249,1574,C0014
TEC-PH-10002075,AT&T EL51110 DECT,12599,8945,C0014
TEC-PH-10002085,Clarity 53712,6598,4883,C0014
TEC-PH-10002103,Jabra SPEAK 410,9398,6767,C0014
TEC-PH-10002114,Xiaomi Mi3,56999,42179,C0014
TEC-PH-10002115,Plantronics 81402,6599,4883,C0014
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,6998,5039,C0014
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,694,382,C0014
TEC-PH-10002200,Samsung Galaxy Note 2,45999,33119,C0014
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,5950,4284,C0014
TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,18899,13607,C0014
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,1999,1439,C0014
TEC-PH-10002310,Panasonic KX T7731-B Digital phone,9998,7299,C0014
TEC-PH-10002350,Apple EarPods with Remote and Mic,2799,2015,C0014
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,27899,20645,C0014
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,877,649,C0014
TEC-PH-10002398,AT&T 1070 Corded Phone,11148,7804,C0014
TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,29495,22121,C0014
TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,20599,14625,C0014
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",13598,9927,C0014
TEC-PH-10002483,Motorola Moto X,33999,24819,C0014
TEC-PH-10002496,Cisco SPA301,15598,10919,C0014
TEC-PH-10002538,Grandstream GXP1160 VoIP phone,3790,2691,C0014
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,22586,16713,C0014
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,25895,19162,C0014
TEC-PH-10002563,Adtran 1202752G1,12598,9323,C0014
TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,2999,2099,C0014
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,1998,1899,C0014
TEC-PH-10002584,Samsung Galaxy S4,62599,43819,C0014
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,12599,9449,C0014
TEC-PH-10002624,Samsung Galaxy S4 Mini,46999,33369,C0014
TEC-PH-10002645,LG G2,49999,37499,C0014
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,6798,5099,C0014
TEC-PH-10002680,Samsung Galaxy Note 3,21998,15399,C0014
TEC-PH-10002726,netTALK DUO VoIP Telephone Service,5248,2624,C0014
TEC-PH-10002789,LG Exalt,15598,11387,C0014
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,3955,1977,C0014
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,13499,9584,C0014
TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,20599,15449,C0014
TEC-PH-10002834,Google Nexus 5,17999,13499,C0014
TEC-PH-10002844,Speck Products Candyshell Flip Case,3499,2589,C0014
TEC-PH-10002885,Apple iPhone 5,64983,47437,C0014
TEC-PH-10002890,AT&T 17929 Lendline Telephone,4523,3347,C0014
TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,16899,11829,C0014
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",3698,2700,C0014
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,15398,10933,C0014
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,14999,7649,C0014
TEC-PH-10003092,Motorola L804,4599,3265,C0014
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,2194,1097,C0014
TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,4495,3236,C0014
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,12999,9099,C0014
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,1999,1999,C0014
TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,2995,1527,C0014
TEC-PH-10003273,AT&T TR1909W,12599,9323,C0014
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",698,503,C0014
TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,7648,5507,C0014
TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,7498,5249,C0014
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,550,412,C0014
TEC-PH-10003484,Ooma Telo VoIP Home Phone System,12598,9449,C0014
TEC-PH-10003505,Geemarc AmpliPOWER60,9280,6588,C0014
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,9999,7299,C0014
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,2299,2253,C0014
TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,21657,15810,C0014
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,1798,935,C0014
TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",16499,11549,C0014
TEC-PH-10003645,Aastra 57i VoIP phone,16161,11959,C0014
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,198,144,C0014
TEC-PH-10003691,BlackBerry Q10,12599,9449,C0014
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,5299,5246,C0014
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,11999,8639,C0014
TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,972,690,C0014
TEC-PH-10003885,Cisco SPA508G,6598,4685,C0014
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,5998,4499,C0014
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,20599,15243,C0014
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",1090,784,C0014
TEC-PH-10004006,Panasonic KX - TS880B Telephone,4122,3009,C0014
TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,15899,11765,C0014
TEC-PH-10004071,PayAnywhere Card Reader,999,729,C0014
TEC-PH-10004080,Avaya 5410 Digital phone,6799,4895,C0014
TEC-PH-10004093,Panasonic Kx-TS550,4599,3265,C0014
TEC-PH-10004094,Motorola L703CM,15598,11699,C0014
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,1798,1295,C0014
TEC-PH-10004120,AT&T 1080 Phone,13698,10137,C0014
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,27499,20349,C0014
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,2499,2449,C0014
TEC-PH-10004241,Nokia Lumia 1020,44999,32399,C0014
TEC-PH-10004345,Cisco SPA 502G IP Phone,11994,8396,C0014
TEC-PH-10004348,OtterBox Defender Series Case - iPhone 5c,3697,2588,C0014
TEC-PH-10004389,Nokia Lumia 925,12599,9323,C0014
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,13594,9652,C0014
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,13898,10285,C0014
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,5849,4386,C0014
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,2199,1143,C0014
TEC-PH-10004536,Avaya 5420 Digital phone,13498,10124,C0014
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,18899,13796,C0014
TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,35994,25196,C0014
TEC-PH-10004614,AT&T 841000 Phone,6900,5175,C0014
TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,13499,9854,C0014
TEC-PH-10004700,PowerGen Dual USB Car Charger,999,539,C0014
TEC-PH-10004774,Gear Head AU3700S Headset,1299,1260,C0014
TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,6299,4472,C0014
TEC-PH-10004833,Macally Suction Cup Mount,1195,1195,C0014
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,798,583,C0014
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),2999,2159,C0014
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,999,989,C0014
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,8499,5949,C0014
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,5495,3901,C0014
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,6699,5024,C0014
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",739,539,C0014
TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,10049,7536,C0014
TEC-PH-10004977,GE 30524EE4,19598,13915,C0014
