Order ID,Customer ID,Order Date,AddressID
US-2015-158589,KW-16570,2015-11-20,A004670
CA-2015-161767,GK-14620,2015-11-20,A003402
CA-2015-146465,PB-18805,2015-11-20,A002906
CA-2015-163965,SS-20875,2015-11-20,A003487
CA-2015-105690,CA-11965,2015-11-21,A002114
CA-2015-115511,NW-18400,2015-11-21,A001659
US-2015-101511,JE-15745,2015-11-21,A000086
CA-2015-119879,SS-20410,2015-11-21,A003986
CA-2015-109337,DL-13330,2015-11-21,A003267
CA-2015-102778,JH-15820,2015-11-21,A004556
CA-2015-107083,BB-11545,2015-11-21,A004288
US-2015-159499,EM-14095,2015-11-21,A003720
US-2015-165449,AP-10720,2015-11-22,A001342
CA-2015-100545,IM-15070,2015-11-22,A000828
CA-2015-162376,HD-14785,2015-11-22,A004280
US-2015-118983,HP-14815,2015-11-22,A000007
CA-2015-168459,MC-17275,2015-11-22,A001794
CA-2015-139094,MO-17800,2015-11-22,A000848
CA-2015-149300,BH-11710,2015-11-22,A002836
CA-2015-137708,NG-18430,2015-11-22,A002354
CA-2015-123505,AR-10540,2015-11-22,A001043
CA-2015-123113,AT-10735,2015-11-23,A003698
CA-2015-144274,PW-19240,2015-11-23,A004315
CA-2015-111395,VB-21745,2015-11-23,A000744
CA-2015-153416,TS-21340,2015-11-24,A002019
CA-2015-105347,DP-13000,2015-11-24,A000861
CA-2015-135545,KM-16720,2015-11-24,A000028
US-2015-164357,SF-20065,2015-11-25,A001015
CA-2015-166975,SH-20635,2015-11-26,A002105
CA-2015-117961,GP-14740,2015-11-26,A000987
CA-2015-158939,EA-14035,2015-11-26,A002846
CA-2015-160059,TB-21190,2015-11-27,A000459
CA-2015-125234,SN-20710,2015-11-27,A002139
CA-2015-163762,JE-15475,2015-11-27,A001867
CA-2015-145184,JD-16150,2015-11-27,A001513
CA-2015-130974,MA-17560,2015-11-27,A003740
US-2015-168935,DO-13435,2015-11-27,A000173
US-2015-154389,EH-14125,2015-11-27,A002540
CA-2015-101910,CD-11920,2015-11-27,A000372
CA-2015-164497,AJ-10945,2015-11-28,A004576
CA-2015-111612,EB-14110,2015-11-28,A004697
CA-2015-157028,MA-17995,2015-11-28,A004477
US-2015-159982,DR-12880,2015-11-28,A000118
CA-2015-136196,TP-21415,2015-11-28,A002037
CA-2015-161711,MC-17425,2015-11-28,A003053
CA-2015-157133,LC-16885,2015-11-28,A001898
CA-2015-142930,EB-14170,2015-11-28,A004316
CA-2015-154340,EK-13795,2015-11-29,A002051
CA-2015-138009,SF-20965,2015-11-29,A000287
CA-2015-110016,BT-11395,2015-11-29,A000521
CA-2015-144099,PO-19195,2015-11-29,A001691
CA-2015-129112,AW-10840,2015-11-29,A000761
CA-2015-137925,JL-15235,2015-11-30,A003387
CA-2015-141327,LR-16915,2015-11-30,A003992
CA-2015-107685,JM-15865,2015-11-30,A003731
US-2015-141453,DB-13270,2015-11-30,A001442
CA-2015-140830,PS-18970,2015-11-30,A002159
CA-2015-156328,RM-19375,2015-11-30,A003150
CA-2015-122210,WB-21850,2015-11-30,A001034
CA-2015-158323,AB-10600,2015-11-30,A003781
CA-2015-137113,TW-21025,2015-12-01,A003361
CA-2015-119907,LC-17140,2015-12-01,A000692
CA-2015-110324,MA-17560,2015-12-01,A004588
US-2015-148817,KD-16495,2015-12-01,A001924
CA-2015-103723,BT-11305,2015-12-01,A001321
US-2015-105676,NM-18520,2015-12-01,A000701
CA-2015-111038,LC-16960,2015-12-01,A004352
CA-2015-142475,BS-11380,2015-12-03,A002755
CA-2015-122756,DK-13225,2015-12-03,A000174
US-2015-145422,PW-19240,2015-12-03,A004264
CA-2015-123092,JG-15115,2015-12-03,A004398
CA-2015-110093,AB-10255,2015-12-03,A001781
CA-2015-147851,MP-17470,2015-12-03,A000249
CA-2015-156853,HP-14815,2015-12-03,A004698
CA-2015-110247,RH-19555,2015-12-04,A001343
CA-2015-142377,MS-17980,2015-12-04,A001889
CA-2015-161718,SO-20335,2015-12-04,A001662
CA-2015-155600,RO-19780,2015-12-04,A002149
CA-2015-130659,MS-17365,2015-12-04,A001667
CA-2015-118871,HM-14860,2015-12-04,A002241
CA-2015-119508,TZ-21580,2015-12-04,A002612
US-2015-131842,RR-19525,2015-12-05,A004232
CA-2015-117898,TB-21250,2015-12-05,A004788
CA-2015-156440,MH-17620,2015-12-05,A001806
CA-2015-142937,SF-20065,2015-12-05,A004050
CA-2015-101091,SW-20245,2015-12-05,A002041
CA-2015-110814,BD-11635,2015-12-05,A004095
CA-2015-149566,GB-14530,2015-12-05,A001843
CA-2015-134943,SU-20665,2015-12-05,A002773
CA-2015-166338,MP-18175,2015-12-06,A003345
CA-2015-168634,AF-10870,2015-12-06,A002758
CA-2015-143490,NP-18325,2015-12-06,A000526
CA-2015-144806,GH-14425,2015-12-06,A000732
US-2015-149692,KW-16435,2015-12-06,A000603
US-2015-114741,IL-15100,2015-12-06,A002735
CA-2015-156104,NP-18685,2015-12-06,A001997
CA-2015-131884,DK-13375,2015-12-06,A001079
CA-2015-148628,KM-16375,2015-12-06,A001160
CA-2015-153752,RO-19780,2015-12-06,A003224
CA-2015-136700,DB-13120,2015-12-06,A003993
US-2015-127040,SG-20605,2015-12-06,A001164
CA-2015-135272,MS-17830,2015-12-07,A000349
CA-2015-165050,AH-10210,2015-12-07,A002433
CA-2015-130736,JF-15490,2015-12-07,A000265
CA-2015-134894,DK-12985,2015-12-07,A000250
US-2015-120957,KH-16690,2015-12-07,A004752
CA-2015-129532,YS-21880,2015-12-08,A003695
CA-2015-135622,TT-21460,2015-12-08,A000851
CA-2015-103205,JJ-15760,2015-12-08,A001848
CA-2015-156118,HG-14965,2015-12-08,A004220
CA-2015-157035,KB-16600,2015-12-09,A000468
CA-2015-127502,MT-17815,2015-12-10,A003938
CA-2015-121650,KD-16495,2015-12-10,A001764
US-2015-168732,KM-16660,2015-12-10,A001970
CA-2015-143105,MA-17560,2015-12-10,A002068
CA-2015-115693,FC-14245,2015-12-10,A003130
CA-2015-106208,JW-16075,2015-12-10,A003496
CA-2015-112823,RA-19945,2015-12-10,A004115
US-2015-138093,KM-16225,2015-12-10,A002802
CA-2015-104346,IM-15070,2015-12-11,A002348
CA-2015-135853,CA-12775,2015-12-11,A002554
US-2015-120572,GH-14425,2015-12-11,A001317
CA-2015-134082,JK-15640,2015-12-11,A004098
CA-2015-150560,SW-20455,2015-12-11,A000810
CA-2015-155761,SC-20800,2015-12-11,A000980
CA-2015-106362,LC-16885,2015-12-11,A004033
US-2015-167220,JB-15925,2015-12-12,A002332
CA-2015-134075,HA-14905,2015-12-12,A003065
CA-2015-127481,JD-15895,2015-12-12,A003805
CA-2015-129042,EM-13960,2015-12-12,A002311
CA-2015-155586,XP-21865,2015-12-12,A002853
CA-2015-110870,KD-16270,2015-12-12,A003898
CA-2015-145065,DK-13375,2015-12-12,A001163
CA-2015-154620,LT-17110,2015-12-12,A000366
CA-2015-125423,MC-17575,2015-12-13,A000882
CA-2015-139962,Dp-13240,2015-12-13,A001655
CA-2015-148250,RP-19270,2015-12-13,A000447
CA-2015-157770,RD-19585,2015-12-13,A001624
CA-2015-119592,MM-18280,2015-12-14,A000965
CA-2015-130253,PP-18955,2015-12-14,A002966
CA-2015-114048,EH-13945,2015-12-14,A002993
CA-2015-146696,RD-19480,2015-12-14,A002513
CA-2015-125066,KD-16495,2015-12-14,A002734
CA-2015-126347,AJ-10945,2015-12-14,A004598
CA-2015-123232,DJ-13630,2015-12-14,A001087
CA-2015-141593,DB-12970,2015-12-14,A004892
CA-2015-147830,NF-18385,2015-12-15,A001551
CA-2015-109638,JH-15985,2015-12-15,A000211
CA-2015-150308,RR-19525,2015-12-15,A004460
CA-2015-137225,JK-15640,2015-12-15,A000087
CA-2015-162544,SG-20080,2015-12-16,A003357
US-2015-138121,JL-15835,2015-12-17,A002301
CA-2015-134117,PG-18895,2015-12-17,A004373
US-2015-129637,MC-18100,2015-12-17,A003272
US-2015-137960,MW-18220,2015-12-18,A001101
CA-2015-107468,MK-17905,2015-12-18,A001971
US-2015-120161,LM-17065,2015-12-18,A000253
US-2015-137533,JK-15640,2015-12-18,A002485
CA-2015-153038,RB-19645,2015-12-18,A002442
US-2015-110261,PR-18880,2015-12-19,A003171
US-2015-134558,PM-19135,2015-12-19,A003661
CA-2015-157084,JG-15160,2015-12-19,A000788
CA-2015-127453,JK-15370,2015-12-19,A000836
CA-2015-115399,AG-10900,2015-12-19,A004319
CA-2015-109113,EK-13795,2015-12-19,A003778
CA-2015-100685,SM-20950,2015-12-19,A002000
CA-2015-154795,GZ-14470,2015-12-20,A002138
CA-2015-158918,AI-10855,2015-12-20,A002467
US-2015-120712,CS-12130,2015-12-20,A000156
CA-2015-154144,MH-17785,2015-12-20,A000216
CA-2015-137071,ED-13885,2015-12-20,A001009
CA-2015-158148,JM-15865,2015-12-20,A004336
CA-2015-141754,EM-14200,2015-12-20,A003298
US-2015-123218,KD-16345,2015-12-20,A000835
CA-2015-154284,SZ-20035,2015-12-21,A004031
CA-2015-112375,RD-19720,2015-12-21,A002137
CA-2015-161795,AH-10075,2015-12-21,A003782
CA-2015-127019,ER-13855,2015-12-21,A001360
CA-2015-165414,LS-17245,2015-12-21,A002001
US-2015-126214,JS-15880,2015-12-21,A000488
CA-2015-153612,BT-11305,2015-12-22,A001974
CA-2015-157287,HR-14830,2015-12-22,A004173
CA-2015-117828,BD-11500,2015-12-23,A001131
CA-2015-169397,JB-15925,2015-12-24,A000107
CA-2015-135538,HR-14830,2015-12-24,A001291
CA-2015-158456,KT-16465,2015-12-24,A001459
US-2015-128587,HM-14860,2015-12-24,A004399
US-2015-103471,JR-15670,2015-12-24,A000651
CA-2015-124653,DB-13120,2015-12-24,A000371
CA-2015-120103,MS-17365,2015-12-24,A001007
CA-2015-113152,JK-15625,2015-12-25,A002824
CA-2015-153717,DL-13495,2015-12-25,A002016
CA-2015-111780,RA-19285,2015-12-25,A002982
US-2015-147739,JD-16150,2015-12-25,A001136
US-2015-136749,LH-16900,2015-12-25,A003497
CA-2015-144288,MB-17305,2015-12-25,A001250
CA-2015-144890,SM-20320,2015-12-25,A003836
CA-2015-143980,JK-15640,2015-12-25,A002936
CA-2015-158792,BD-11605,2015-12-26,A000241
CA-2015-124933,DF-13135,2015-12-26,A003469
CA-2015-119550,RB-19705,2015-12-26,A002801
CA-2015-111073,MC-18100,2015-12-26,A002597
US-2015-163783,DR-12940,2015-12-27,A001570
CA-2015-148376,AG-10900,2015-12-27,A000823
CA-2015-130113,AH-10030,2015-12-27,A004763
CA-2015-155145,KN-16450,2015-12-27,A001615
CA-2015-134782,MD-17350,2015-12-27,A000229
CA-2015-103870,SP-20860,2015-12-27,A004270
CA-2015-151589,RE-19450,2015-12-27,A002356
CA-2015-117415,SN-20710,2015-12-27,A000018
CA-2015-101889,DB-13120,2015-12-27,A003728
CA-2015-165085,BT-11485,2015-12-27,A000527
CA-2015-148859,FH-14350,2015-12-28,A001982
CA-2015-119697,EM-13960,2015-12-28,A000079
CA-2015-130855,RF-19840,2015-12-29,A004854
CA-2015-135580,CL-12565,2015-12-30,A002953
CA-2015-156377,TB-21625,2015-12-31,A001035
CA-2015-139780,AH-10690,2015-12-31,A003602
CA-2015-120901,BG-11035,2015-12-31,A002987
CA-2015-109197,JO-15280,2015-12-31,A000927
CA-2015-109470,KC-16255,2015-12-31,A001133
CA-2016-160304,BM-11575,2016-01-02,A002403
CA-2016-125206,LR-16915,2016-01-03,A001517
CA-2016-105207,BO-11350,2016-01-03,A004666
US-2016-116365,CA-12310,2016-01-03,A004207
CA-2016-158211,BP-11185,2016-01-04,A002886
US-2016-164630,EB-13975,2016-01-04,A001428
CA-2016-134474,AJ-10795,2016-01-05,A000403
CA-2016-101938,DW-13480,2016-01-07,A001050
CA-2016-158806,NM-18520,2016-01-07,A003911
US-2016-100461,JO-15145,2016-01-08,A003352
US-2016-137295,VS-21820,2016-01-08,A003812
CA-2016-126543,MF-17665,2016-01-09,A001817
CA-2016-108882,LA-16780,2016-01-09,A001581
CA-2016-163937,JB-16000,2016-01-10,A003410
CA-2016-116547,KB-16585,2016-01-10,A002291
CA-2016-126529,DE-13255,2016-01-11,A000494
CA-2016-141887,MP-17470,2016-01-11,A000913
CA-2016-133368,AG-10675,2016-01-14,A003554
CA-2016-166912,BE-11335,2016-01-15,A002933
CA-2016-137848,WB-21850,2016-01-15,A001837
CA-2016-140746,RC-19825,2016-01-15,A001594
CA-2016-152072,Dp-13240,2016-01-15,A001417
CA-2016-121755,EH-13945,2016-01-16,A000014
CA-2016-106558,DL-13495,2016-01-17,A001124
CA-2016-116736,CC-12430,2016-01-17,A000411
US-2016-167339,TD-20995,2016-01-21,A001416
US-2016-135923,CM-11935,2016-01-22,A001202
CA-2016-125850,FP-14320,2016-01-22,A002831
CA-2016-148208,BT-11530,2016-01-22,A003060
CA-2016-146318,MC-17275,2016-01-22,A002793
CA-2016-138079,AJ-10795,2016-01-22,A001309
CA-2016-111010,PG-18895,2016-01-22,A000125
US-2016-155180,TB-21280,2016-01-22,A003064
CA-2016-113656,CB-12415,2016-01-23,A003568
US-2016-165505,CB-12535,2016-01-23,A004490
CA-2016-109407,HG-14965,2016-01-24,A002264
CA-2016-168046,JD-15895,2016-01-25,A004589
CA-2016-153346,TB-21355,2016-01-25,A002133
CA-2016-146437,HG-14965,2016-01-28,A004211
CA-2016-164483,JF-15490,2016-01-30,A001421
CA-2016-153661,SC-20725,2016-01-30,A003566
CA-2016-114944,HE-14800,2016-01-30,A003981
US-2016-166660,TB-21250,2016-01-30,A003691
CA-2016-168032,DF-13135,2016-01-30,A004367
CA-2016-159891,BF-11170,2016-01-31,A004286
CA-2016-158043,JK-15325,2016-01-31,A003668
CA-2016-129238,SC-20050,2016-01-31,A002445
CA-2016-147970,AB-10150,2016-01-31,A002502
CA-2016-154067,SM-20950,2016-02-01,A004096
US-2016-140809,CK-12760,2016-02-01,A001597
CA-2016-147431,AB-10105,2016-02-02,A002762
CA-2016-144645,NS-18640,2016-02-02,A004158
CA-2016-158841,SE-20110,2016-02-02,A004148
CA-2016-118514,LC-17050,2016-02-03,A002832
CA-2016-150077,MS-17365,2016-02-04,A004446
CA-2016-101189,JB-15400,2016-02-04,A004681
CA-2016-117912,TB-21520,2016-02-04,A002970
US-2016-108504,PP-18955,2016-02-05,A000657
CA-2016-100993,AZ-10750,2016-02-05,A003963
CA-2016-125017,KB-16240,2016-02-06,A002863
CA-2016-135461,EB-13975,2016-02-07,A004470
CA-2016-161662,BE-11410,2016-02-07,A001311
CA-2016-106894,CA-12265,2016-02-07,A000838
CA-2016-163048,MH-17440,2016-02-08,A004083
CA-2016-109344,CH-12070,2016-02-08,A000886
US-2016-112396,JR-16210,2016-02-09,A004326
CA-2016-164938,PB-19210,2016-02-11,A000876
CA-2016-110492,JS-15880,2016-02-12,A003516
CA-2016-112942,RD-19810,2016-02-13,A000335
CA-2016-146150,FM-14380,2016-02-14,A003979
CA-2016-134334,DK-13090,2016-02-14,A003813
US-2016-162859,PG-18820,2016-02-15,A000582
CA-2016-134138,JD-15790,2016-02-16,A003974
CA-2016-105781,JF-15565,2016-02-16,A004786
CA-2016-168956,EA-14035,2016-02-16,A000884
CA-2016-108105,GW-14605,2016-02-16,A004454
CA-2016-123274,GT-14710,2016-02-19,A000399
CA-2016-106460,GT-14710,2016-02-19,A003680
CA-2016-101630,CK-12760,2016-02-19,A002344
CA-2016-166485,AH-10210,2016-02-20,A001703
US-2016-139262,LC-16960,2016-02-21,A004028
CA-2016-121447,EA-14035,2016-02-21,A004412
CA-2016-139010,MC-17635,2016-02-21,A001473
US-2016-168410,BV-11245,2016-02-21,A002605
US-2016-143280,TZ-21580,2016-02-22,A002657
CA-2016-119025,PV-18985,2016-02-22,A001146
CA-2016-144400,AC-10420,2016-02-23,A003063
CA-2016-165015,BD-11725,2016-02-25,A001337
CA-2016-128706,DW-13540,2016-02-27,A003833
CA-2016-102456,DL-12865,2016-02-27,A000768
CA-2016-101448,EB-13930,2016-02-27,A002236
CA-2016-101623,RR-19525,2016-02-28,A004443
CA-2016-111283,LC-16870,2016-02-29,A001842
US-2016-143819,KD-16270,2016-03-01,A000522
US-2016-151862,ON-18715,2016-03-01,A001940
CA-2016-116799,JG-15310,2016-03-03,A001841
CA-2016-120005,TS-21160,2016-03-03,A002327
CA-2016-112123,BH-11710,2016-03-03,A001526
CA-2016-167759,CC-12670,2016-03-03,A001908
CA-2016-145730,CC-12220,2016-03-03,A001969
CA-2016-103982,AA-10315,2016-03-03,A002546
CA-2016-154053,MG-17890,2016-03-04,A001270
CA-2016-158358,EM-13810,2016-03-04,A004802
CA-2016-122518,RF-19345,2016-03-04,A001611
CA-2016-164637,RD-19480,2016-03-04,A002072
CA-2016-165218,RW-19630,2016-03-05,A000437
US-2016-155173,JB-16045,2016-03-06,A004120
CA-2016-110898,LC-16870,2016-03-06,A004397
US-2016-137547,EB-13705,2016-03-07,A000391
CA-2016-169103,ZC-21910,2016-03-08,A000504
CA-2016-106306,PG-18820,2016-03-08,A000827
CA-2016-111976,BD-11620,2016-03-08,A003156
CA-2016-130400,SJ-20125,2016-03-08,A004156
CA-2016-137337,GB-14575,2016-03-08,A003536
US-2016-140172,SP-20650,2016-03-08,A004313
CA-2016-120803,RB-19465,2016-03-09,A003973
CA-2016-153269,PS-18760,2016-03-09,A004057
US-2016-122182,BD-11770,2016-03-10,A001993
US-2016-112977,CJ-12010,2016-03-10,A000914
CA-2016-159016,KF-16285,2016-03-10,A002954
CA-2016-108959,MH-17785,2016-03-10,A004618
CA-2016-169663,RH-19510,2016-03-10,A003942
CA-2016-122511,BT-11485,2016-03-11,A004774
CA-2016-146171,JP-16135,2016-03-11,A001349
CA-2016-118255,ON-18715,2016-03-11,A000022
US-2016-128902,MB-18085,2016-03-11,A000693
CA-2016-115504,MC-18130,2016-03-12,A000375
US-2016-119270,SW-20245,2016-03-12,A004141
CA-2016-127138,DK-13225,2016-03-12,A002929
CA-2016-119683,CK-12595,2016-03-12,A001777
CA-2016-158834,TW-21025,2016-03-13,A000073
CA-2016-136301,EH-13765,2016-03-13,A002895
CA-2016-159373,LT-17110,2016-03-13,A001147
US-2016-108637,AB-10060,2016-03-13,A001152
US-2016-114013,SC-20770,2016-03-13,A003630
CA-2016-119123,DB-13360,2016-03-13,A004583
US-2016-154361,HZ-14950,2016-03-14,A000820
CA-2016-102134,SP-20545,2016-03-14,A004371
CA-2016-133802,SP-20650,2016-03-14,A003002
CA-2016-162082,JS-15880,2016-03-14,A001928
CA-2016-124793,MM-18280,2016-03-14,A002097
CA-2016-140571,SJ-20125,2016-03-15,A004500
CA-2016-138968,FC-14335,2016-03-15,A003727
CA-2016-149272,MY-18295,2016-03-15,A004876
US-2016-113509,PL-18925,2016-03-15,A000784
CA-2016-131737,GZ-14470,2016-03-17,A002168
CA-2016-115476,VM-21835,2016-03-17,A001835
CA-2016-134544,AC-10660,2016-03-17,A003023
CA-2016-128111,CS-12355,2016-03-17,A001165
US-2016-120929,RO-19780,2016-03-18,A000228
CA-2016-113292,DB-13060,2016-03-18,A003182
CA-2016-136371,SV-20935,2016-03-19,A001402
CA-2016-118178,CC-12610,2016-03-19,A004503
CA-2016-106383,BT-11440,2016-03-19,A001081
US-2016-156986,ZC-21910,2016-03-20,A000275
CA-2016-127670,RD-19660,2016-03-20,A000500
CA-2016-150889,PB-19105,2016-03-20,A000346
CA-2016-162747,AH-10030,2016-03-20,A001635
US-2016-133879,KT-16465,2016-03-21,A001561
CA-2016-163153,DM-12955,2016-03-21,A001847
CA-2016-118899,MC-17275,2016-03-22,A000985
CA-2016-107615,RB-19645,2016-03-22,A000808
CA-2016-130911,DC-12850,2016-03-24,A004480
CA-2016-113803,VG-21805,2016-03-24,A002081
US-2016-164189,DR-12880,2016-03-24,A001496
CA-2016-120082,DK-12835,2016-03-25,A003872
CA-2016-134887,TB-21280,2016-03-25,A001660
CA-2016-123666,SP-20545,2016-03-26,A000308
CA-2016-161361,MV-17485,2016-03-26,A004415
US-2016-162677,DB-13210,2016-03-26,A001555
CA-2016-119074,DS-13180,2016-03-27,A004175
CA-2016-162901,AS-10045,2016-03-28,A000642
CA-2016-131380,CC-12220,2016-03-28,A003499
CA-2016-167556,JM-15250,2016-03-29,A001954
CA-2016-127236,TB-21595,2016-03-29,A003142
CA-2016-152555,ME-17320,2016-03-29,A001748
CA-2016-128258,CP-12085,2016-03-30,A000629
US-2016-151827,CS-11950,2016-03-31,A002664
CA-2016-124100,EH-13990,2016-03-31,A003008
CA-2016-103947,BB-10990,2016-04-01,A000301
CA-2016-149902,DW-13540,2016-04-01,A001949
US-2016-160206,MY-18295,2016-04-01,A004164
CA-2016-127985,DB-12910,2016-04-01,A001431
CA-2016-166674,RB-19360,2016-04-01,A000206
CA-2016-161473,TB-21175,2016-04-01,A002007
CA-2016-111213,FP-14320,2016-04-01,A002517
CA-2016-123540,DJ-13420,2016-04-02,A004183
CA-2016-167682,ZD-21925,2016-04-03,A002904
CA-2016-162222,SR-20740,2016-04-03,A004188
CA-2016-120796,CS-11950,2016-04-03,A001631
CA-2016-159142,ME-17320,2016-04-04,A002089
CA-2016-123050,BC-11125,2016-04-04,A004005
CA-2016-167115,EH-14185,2016-04-04,A002676
CA-2016-159695,GM-14455,2016-04-05,A000043
CA-2016-161907,JH-16180,2016-04-05,A004570
US-2016-150140,VM-21685,2016-04-06,A004304
CA-2016-132899,SF-20200,2016-04-07,A004161
CA-2016-154998,ES-14080,2016-04-07,A004593
CA-2016-120530,Dl-13600,2016-04-07,A002322
CA-2016-114405,AS-10240,2016-04-07,A004883
CA-2016-110499,YC-21895,2016-04-07,A000348
CA-2016-138520,JL-15505,2016-04-08,A000160
CA-2016-130477,LC-17140,2016-04-08,A000431
CA-2016-130946,ZC-21910,2016-04-08,A000569
CA-2016-104969,EH-14125,2016-04-08,A001804
CA-2016-150000,PG-18820,2016-04-08,A002712
CA-2016-134789,CK-12325,2016-04-08,A003290
US-2016-106600,RM-19375,2016-04-08,A003025
CA-2016-124233,CK-12595,2016-04-08,A002065
CA-2016-128517,SW-20350,2016-04-09,A001509
CA-2016-126809,EB-13750,2016-04-09,A000754
CA-2016-117681,HF-14995,2016-04-09,A002654
US-2016-114622,JR-16210,2016-04-10,A000428
CA-2016-109652,QJ-19255,2016-04-10,A003655
CA-2016-124814,FM-14215,2016-04-10,A002209
CA-2016-123358,BT-11680,2016-04-10,A003299
CA-2016-124254,TB-21175,2016-04-12,A004483
CA-2016-142398,BP-11290,2016-04-12,A002848
CA-2016-163594,JF-15295,2016-04-12,A003605
CA-2016-112102,BD-11605,2016-04-12,A000539
CA-2016-152800,SP-20920,2016-04-13,A003795
CA-2016-148796,PB-19150,2016-04-14,A000189
CA-2016-164735,TB-21400,2016-04-14,A001328
CA-2016-112669,KT-16465,2016-04-14,A000964
CA-2016-166625,JM-15580,2016-04-14,A002899
CA-2016-136406,BD-11320,2016-04-15,A000257
US-2016-132423,MY-18295,2016-04-15,A000771
US-2016-123750,RB-19795,2016-04-15,A000198
CA-2016-117849,JK-16120,2016-04-15,A001096
US-2016-164588,AP-10915,2016-04-16,A002043
CA-2016-105473,BM-11785,2016-04-16,A003382
US-2016-107440,BS-11365,2016-04-16,A002111
CA-2016-166282,PK-19075,2016-04-16,A003485
CA-2016-108735,JM-15535,2016-04-17,A001960
US-2016-133508,SW-20350,2016-04-17,A001864
US-2016-159415,CS-12175,2016-04-17,A001962
CA-2016-149111,BF-11170,2016-04-17,A001286
CA-2016-139381,RF-19840,2016-04-18,A003797
CA-2016-144785,CS-12490,2016-04-18,A004762
CA-2016-125087,TH-21115,2016-04-18,A004123
CA-2016-155551,CR-12580,2016-04-18,A001181
US-2016-115819,JO-15280,2016-04-19,A000781
CA-2016-109666,KM-16720,2016-04-19,A003475
US-2016-161396,GM-14455,2016-04-19,A000662
CA-2016-146423,BT-11680,2016-04-21,A004513
CA-2016-151498,DN-13690,2016-04-21,A003890
US-2016-103646,SP-20545,2016-04-21,A000597
CA-2016-109057,TT-21460,2016-04-22,A000766
CA-2016-113061,EL-13735,2016-04-22,A000497
CA-2016-109869,TN-21040,2016-04-22,A000212
CA-2016-147578,PG-18895,2016-04-22,A000920
CA-2016-101329,MM-17920,2016-04-22,A004671
CA-2016-162138,GK-14620,2016-04-23,A000149
CA-2016-126270,AF-10870,2016-04-23,A004754
CA-2016-124149,MJ-17740,2016-04-23,A001385
CA-2016-130001,HK-14890,2016-04-23,A000161
CA-2016-149279,CL-12700,2016-04-24,A002439
CA-2016-138933,JL-15130,2016-04-24,A001593
CA-2016-168081,CA-12055,2016-04-24,A000563
US-2016-150147,JL-15850,2016-04-25,A000152
CA-2016-139556,DB-13360,2016-04-26,A002282
CA-2016-161816,NB-18655,2016-04-28,A000282
CA-2016-152814,EH-14005,2016-04-28,A000516
CA-2016-137204,BO-11350,2016-04-28,A001272
CA-2016-167605,RB-19570,2016-04-28,A003861
CA-2016-154788,JL-15835,2016-04-30,A000833
US-2016-120460,BF-11170,2016-04-30,A001045
CA-2016-144792,KD-16615,2016-04-30,A001238
CA-2016-101525,CM-12235,2016-05-01,A002884
CA-2016-164784,HF-14995,2016-05-01,A001294
CA-2016-104311,AS-10090,2016-05-02,A003834
CA-2016-158155,EH-13765,2016-05-02,A004844
CA-2016-109400,NR-18550,2016-05-02,A004155
CA-2016-146836,CC-12475,2016-05-02,A001595
CA-2016-148698,BD-11770,2016-05-02,A000599
CA-2016-154060,DL-12865,2016-05-02,A002609
CA-2016-163398,CB-12415,2016-05-03,A002187
CA-2016-129280,SM-20905,2016-05-03,A004700
CA-2016-160500,DM-13015,2016-05-05,A001381
CA-2016-112676,PJ-18835,2016-05-05,A001115
US-2016-102239,LW-16990,2016-05-05,A003476
CA-2016-145247,ND-18370,2016-05-05,A000645
CA-2016-105662,RB-19465,2016-05-05,A004283
US-2016-147991,ZD-21925,2016-05-05,A001502
CA-2016-126165,AH-10465,2016-05-05,A002803
CA-2016-137729,BF-11005,2016-05-05,A001263
CA-2016-137393,GM-14500,2016-05-06,A004760
